result_id,date,component,dataset_or_corpus,status,decision,decision_class,summary_path,summary_present,machine_record_path,machine_record_present,all_linked_evidence_paths,reproduction,registry_line
governed-full-autonomy-v2-1-actual-product-evaluation-007-invalid,2026-09-01,Prompt-schema-aligned actual-product attempt,32/820 durable cases; hidden gold unopened,"Invalid execution: both canaries passed, but their call pattern implied a 5,740-call conservative upper bound against the frozen 3,000-call ceiling; stopped at 170 calls and USD 0.12250275","Revoke 007; successor 008 adds pre-bulk call projection, a feasible 10,000-call safety ceiling, and bounded case concurrency without changing evaluation content or gates",invalid,research/05_evaluation/governed-full-autonomy-v2-1-actual-product-evaluation-007-invalid-results.md,True,research/05_evaluation/records/governed-full-autonomy-v2-1-actual-product-evaluation-007-invalid.json,True,research/05_evaluation/governed-full-autonomy-v2-1-actual-product-evaluation-007-invalid-results.md;research/05_evaluation/records/governed-full-autonomy-v2-1-actual-product-evaluation-007-invalid.json,"Clean revision `533e25d`; prompt-schema repair passed, 32 cases persisted, hidden gold unopened",347
governed-full-autonomy-v2-1-actual-product-evaluation-008-analysis-correction-001,2026-09-01,Provider-backed actual-product full-autonomy evaluation,"820/820 public-synthetic cases / T0, T1-v1, T1-v2 reactive, T1-v2 autonomous / 30 virtual days","Completed Refine: every safety, scope, citation, restart, fallback, transition, termination, corrected frequency, and paired grounding gate passed, but exact proactive action-kind accuracy was 0/290 because every check-in became a diagnostic question",Do not promote T1-v2.1; add deterministic event-scoped action eligibility before model planning and confirm only on fresh cases,refine,research/05_evaluation/governed-full-autonomy-v2-1-actual-product-evaluation-008-analysis-correction-001-results.md,True,research/05_evaluation/records/governed-full-autonomy-v2-1-actual-product-evaluation-008-analysis-correction-001.json,True,research/05_evaluation/governed-full-autonomy-v2-1-actual-product-evaluation-008-analysis-correction-001-results.md;research/05_evaluation/records/governed-full-autonomy-v2-1-actual-product-evaluation-008-analysis-correction-001.json,"Clean execution revision `c5ba511`; 4,468 calls, USD 5.5902555; raw scoring errors corrected without changing the Refine decision",348
governed-full-autonomy-v2-1-actual-product-evaluation-009-network-free-development-001,2026-09-01,Event-scoped action eligibility development,"820 fresh source-disjoint, template-matched public-synthetic cases / four product conditions / 30 virtual days","Go Deeper: all conditions reached 100% action accuracy and every network-free safety, persistence, restart, fallback, transition, and termination gate passed",Freeze the corrected package and run one provider-backed confirmation; do not promote or deploy from development evidence,go-deeper,research/05_evaluation/governed-full-autonomy-v2-1-actual-product-evaluation-009-network-free-development-001-results.md,True,research/05_evaluation/records/governed-full-autonomy-v2-1-actual-product-evaluation-009-network-free-development-001.json,True,research/05_evaluation/governed-full-autonomy-v2-1-actual-product-evaluation-009-network-free-development-001-results.md;research/05_evaluation/records/governed-full-autonomy-v2-1-actual-product-evaluation-009-network-free-development-001.json,Dirty development revision `4d7ab90`; zero calls/cost; one pre-freeze wording defect corrected transparently before the passing rerun,349
governed-full-autonomy-v2-1-cross-engine-evaluation-010-network-free-harness-001,2026-09-01,Independent whole-product scorer and finite cross-engine controller,820 public-synthetic actual-product cases / four conditions / deterministic E0 / 30 virtual days,"Keep scorer / Go Deeper product: 820/820 passed independently derived action, eligibility, authority, citation, persistence, restart, transition, termination, and safe-grounded-autonomy gates","Preserve the shared method; publish the now-complete finite runner and fresh 1,000-case package, then execute E1-E5 once under the global USD 50 stop",keep,research/05_evaluation/governed-full-autonomy-v2-1-cross-engine-evaluation-010-network-free-harness-001-results.md,True,research/05_evaluation/records/governed-full-autonomy-v2-1-cross-engine-evaluation-010-network-free-harness-001.json,True,research/05_evaluation/governed-full-autonomy-v2-1-cross-engine-evaluation-010-network-free-harness-001-results.md;research/05_evaluation/records/governed-full-autonomy-v2-1-cross-engine-evaluation-010-network-free-harness-001.json,Base `ca55f7a`; zero calls/tokens/cost; historical instrument snapshot retained; evaluation 009 superseded; provider-backed sealed and known-final stages unopened,350
governed-full-autonomy-v2-1-cross-engine-evaluation-010-build-002,2026-09-01,Complete finite cross-engine runner and fresh sealed confirmation,"Six engine bindings; 500+100 factual and 820 autonomy per engine; fresh 200-cluster/1,000-case confirmation; winner-only known 10,000+1,000","Completed Go Deeper build: all six stages, atomic resume, USD 50 stop, terminal quality decisions, report generation, and a byte-stable 800-answerable/200-boundary sealed package with 963/963 exact references pass network-free validation","Publish the build, refresh official provider metadata, then freeze and execute the program once; no stage-by-stage authorization or same-set tuning",go-deeper,research/05_evaluation/governed-full-autonomy-v2-1-cross-engine-evaluation-010-build-002-results.md,True,research/05_evaluation/records/governed-full-autonomy-v2-1-cross-engine-evaluation-010-build-002.json,True,research/05_evaluation/governed-full-autonomy-v2-1-cross-engine-evaluation-010-build-002-results.md;research/05_evaluation/records/governed-full-autonomy-v2-1-cross-engine-evaluation-010-build-002.json,Base `ca55f7a`; dirty build evidence; zero calls/cost/private data; paid execution remains unauthorized,351
governed-full-autonomy-v2-1-cross-engine-evaluation-010-attempt-001-invalid,2026-09-02,First paid finite cross-engine execution,E0-E3 factual 500+100 completed; E4 stopped in its first four concurrent local calls; downstream stages unopened,"Invalid execution: the cross-engine DeepSeek binding omitted the required privacy-safe `provider_user_id`; 1,079 completed calls, one ordinary provider failure, four local harness failures, USD 0.3407715","Preserve attempt 001; use the sole harness-only correction to add the non-identifying field, then execute one final fresh attempt with unchanged cases, method, models, gates, and USD 50 stop",invalid,research/05_evaluation/governed-full-autonomy-v2-1-cross-engine-evaluation-010-attempt-001-invalid-results.md,True,research/05_evaluation/records/governed-full-autonomy-v2-1-cross-engine-evaluation-010-attempt-001-invalid.json,True,research/05_evaluation/governed-full-autonomy-v2-1-cross-engine-evaluation-010-attempt-001-invalid-results.md;research/05_evaluation/records/governed-full-autonomy-v2-1-cross-engine-evaluation-010-attempt-001-invalid.json,"Clean revision `b1d565b`; no DeepSeek network call; autonomy, sealed 1,000, known 10,000+1,000, proxies, and release qualification unopened",352
governed-full-autonomy-v2-1-cross-engine-evaluation-010,2026-09-02,Finite cross-engine actual-product selection,"Six engines × 500+100 factual and 820 autonomy cases; 8,520 durable cases total","Completed Refine / no release: no engine passed combined eligibility; E3 passed all autonomy gates, but every factual condition failed and shared retrieval binding caused 100/500 operational failures per engine",Revoke authority; retain T0/E0 rollback and E3 as the autonomy candidate; repair shared retrieval case binding and redesign evidence-to-answer generation only on a fresh development tranche,no-release,research/05_evaluation/governed-full-autonomy-v2-1-cross-engine-evaluation-010-results.md,True,research/05_evaluation/records/governed-full-autonomy-v2-1-cross-engine-evaluation-010.json,True,research/05_evaluation/governed-full-autonomy-v2-1-cross-engine-evaluation-010-results.md;research/05_evaluation/records/governed-full-autonomy-v2-1-cross-engine-evaluation-010.json,"Clean revision `8786375`; 22,348 calls, 10,925,698/2,105,815 tokens, USD 12.538784948; sealed 1,000, known 10,000+1,000, proxies, and release qualification unopened",353
governed-full-autonomy-v2-1-grounding-successor-011,2026-09-02,Fresh source-contract-aligned grounding confirmation,500 candidate plus 100 fixed control cases / 100 fresh source-disjoint clusters,"Completed Keep: 99.25% fully grounded success, 98.0% source-family lower 95% bound, 100% boundary safety, 99.25% claim/citation precision and recall, 99.75% evidence@3/recall@5, zero severe releases","Keep the ambiguity-safe semantic-atom method and deterministic evidence-set compiler; prospectively align claim validation to canonical source atoms, then confirm the exact release candidate on fresh autonomy/product cases",keep,research/05_evaluation/governed-full-autonomy-v2-1-grounding-successor-011-results.md,True,research/05_evaluation/records/governed-full-autonomy-v2-1-grounding-successor-011.json,True,research/05_evaluation/governed-full-autonomy-v2-1-grounding-successor-011-results.md;research/05_evaluation/records/governed-full-autonomy-v2-1-grounding-successor-011.json,Clean execution revision `5b7fd1c`; zero calls/tokens/cost; one reference-label defect and two validator-contract failures preserved without post-hoc rescoring,354
governed-full-autonomy-v2-1-actual-product-confirmation-012-invalid,2026-09-02,Release-bound actual-product autonomy confirmation,820/820 fresh source-disjoint responses / four conditions / virtual 30 days,"Invalid execution: all responses were durable and hidden gold opened afterward, but a legacy case-ID prefix dependency selected zero proactive cases and caused aggregate division by zero","Preserve 012; apply one scorer-only correction to the immutable responses using the public event contract, with zero additional provider calls",invalid,research/05_evaluation/governed-full-autonomy-v2-1-actual-product-confirmation-012-invalid-results.md,True,research/05_evaluation/records/governed-full-autonomy-v2-1-actual-product-confirmation-012-invalid.json,True,research/05_evaluation/governed-full-autonomy-v2-1-actual-product-confirmation-012-invalid-results.md;research/05_evaluation/records/governed-full-autonomy-v2-1-actual-product-confirmation-012-invalid.json,"Clean revision `2d0105d`; 1,555 calls, USD 3.838398; no product-quality conclusion from the invalid terminal result",355
successor-architecture-development-design-audit-001,2026-09-02,Prospective A/B/C/C+V design and execution-boundary audit,150 fresh synthetic cases / 600 planned cells / repository freeze and audit inventory,"Completed Keep: SA2–SA6 fixed; shared state removed from selection, continuous hidden-outcome utility added, checkpoints separated, guarded runner registered, and result publication made exclusive/atomic; 963/963 audited, 147/147 protected entrypoints",Keep corrected design; select no architecture until the finite comparison executes,keep,research/05_evaluation/successor-architecture-development-design-audit-001-results.md,True,research/05_evaluation/records/successor-architecture-development-design-audit-001.json,True,research/05_evaluation/successor-architecture-development-design-audit-001-results.md;research/05_evaluation/records/successor-architecture-development-design-audit-001.json,Zero calls/tokens/cost; synthetic utility is not learning evidence,356
successor-architecture-development-fold-001-build,2026-09-02,First fresh fixed-engine A/B/C/C+V development-fold readiness,150 paired public-synthetic cases / 120 eligible and 30 authority boundaries / 600 actual-graph cells,"Build-only qualified: public/gold isolation, strict case-keyed schemas, shared proposal, independent utility, checkpoint separation, 62-call/USD 2 bounds, and network-free simulation pass",Go Deeper to one separately frozen execution; no architecture/model selection,go-deeper,research/05_evaluation/successor-architecture-development-fold-001-build-results.md,True,research/05_evaluation/records/successor-architecture-development-fold-001-build.json,True,research/05_evaluation/successor-architecture-development-fold-001-build-results.md;research/05_evaluation/records/successor-architecture-development-fold-001-build.json,Clean revision `585f4c4`; Luna alias limitation disclosed; paid authority false,357
successor-architecture-engine-comparison-006-design-audit-001,2026-09-03,Fixed-H E1–E4 prospective design and scoring audit,"300 fresh scenarios / 1,200 planned cells / zero provider calls","Completed Keep: SE6-1–SE6-5 fixed factorial pooling, free-form claim authority, allocation accounting, global-gate selection, and response/action revalidation; zero open findings",Keep the corrected comparison design; select no model allocation from audit evidence,keep,research/05_evaluation/successor-architecture-engine-comparison-006-design-audit-001-results.md,True,research/05_evaluation/records/successor-architecture-engine-comparison-006-design-audit-001.json,True,research/05_evaluation/successor-architecture-engine-comparison-006-design-audit-001-results.md;research/05_evaluation/records/successor-architecture-engine-comparison-006-design-audit-001.json,57 focused tests and 48/48 network-free actual-graph cells; synthetic utility is not learning evidence,359
successor-architecture-engine-comparison-006-001-build,2026-09-03,Fixed-H 2×2 planner-by-response-strategy engine comparison readiness,"300 fresh scenario clusters / 240 eligible and 60 authority boundaries / 1,200 actual-graph cells","Completed Go Deeper build: corrected pooled factorial estimands, deterministic grounded rendering, exact allocation accounting, 1,677 Python and 50 frontend tests, and 48/48 network-free cells pass",Freeze and execute once; select an engine allocation only for whole-system confirmation,go-deeper,research/05_evaluation/successor-architecture-engine-comparison-006-001-build-results.md,True,research/05_evaluation/records/successor-architecture-engine-comparison-006-001-build.json,True,research/05_evaluation/successor-architecture-engine-comparison-006-001-build-results.md;research/05_evaluation/records/successor-architecture-engine-comparison-006-001-build.json,"Provider unauthorized; 1,444-call ceiling, zero retries, USD 10; no release claim",360
successor-architecture-fold-003-causal-audit-001,2026-09-03,Post-result causal audit of the valid Fold 003 A/B/C/C+V comparison,Immutable 600-cell result / deterministic action-confusion and hidden-utility analysis / zero provider calls,"Completed Keep: SA8–SA10 are prospectively closed; A had the highest mean utility and lowest regret, C did not dominate A, and C+V over-rejected valid actions",Preserve Fold 003 unchanged; evaluate guarded policy-value fusion against A/B/C on fresh Fold 004 evidence,keep,research/05_evaluation/successor-architecture-fold-003-causal-audit-001-results.md,True,research/05_evaluation/records/successor-architecture-fold-003-causal-audit-001.json,True,research/05_evaluation/successor-architecture-fold-003-causal-audit-001-results.md;research/05_evaluation/records/successor-architecture-fold-003-causal-audit-001.json,"Post-hoc analysis cannot alter prior metrics or decisions; all three new findings and all 40 earlier findings are terminal, with zero open findings",373
successor-architecture-policy-value-fold-004-001-build,2026-09-03,Guarded deterministic-policy/value-fusion successor readiness,150 fresh cases / 600 A/B/C/H actual-graph cells / hidden gold unopened / zero provider calls,"Completed Go Deeper: 1,669 Python and 50 frontend tests, 148/148 freeze coverage, and 971/971 repository audits pass",Freeze and execute once under a separate bounded authorization; no release selection from build evidence,no-release,research/05_evaluation/successor-architecture-policy-value-fold-004-001-build-results.md,True,research/05_evaluation/records/successor-architecture-policy-value-fold-004-001-build.json,True,research/05_evaluation/successor-architecture-policy-value-fold-004-001-build-results.md;research/05_evaluation/records/successor-architecture-policy-value-fold-004-001-build.json,"Maximum 121 Luna calls, zero retries, USD 2; fresh confirmation remains mandatory",374
successor-architecture-policy-value-fold-004-001,2026-09-03,Guarded policy-value architecture successor comparison,150 fresh cases / 600 paired A/B/C/H actual-graph cells,"Completed Go Deeper: every hard gate passed; H improved preferred-action agreement over A by 2.67 points (paired 95% CI 0.67–5.33) and utility by 0.00203 (0.00047–0.00423); 121/121 calls, zero retries, USD 0.050874","Advance H to a fresh 1,000-case confirmation; select no release architecture yet",no-release,research/05_evaluation/successor-architecture-policy-value-fold-004-001-results.md,True,research/05_evaluation/records/successor-architecture-policy-value-fold-004-001.json,True,research/05_evaluation/successor-architecture-policy-value-fold-004-001-results.md;research/05_evaluation/records/successor-architecture-policy-value-fold-004-001.json,Authorization revoked; synthetic utility is not real learning evidence and Luna has no dated snapshot,375
successor-architecture-confirmation-005-001-build,2026-09-03,Fresh fixed-engine A-versus-H architecture confirmation readiness,"1,000 unique scenario clusters / 800 eligible and 200 authority boundaries / 2,000 actual-graph cells","Completed Go Deeper build: byte-stable public/gold isolation, historical-ID disjointness, atomic resume, 801-call ceiling, zero retries, 1,672 Python/50 frontend tests, 975/975 audits, and 149/149 freeze coverage pass",Freeze and execute once; use a valid pass to select H or deterministic A for the separate cross-engine allocation comparison,go-deeper,research/05_evaluation/successor-architecture-confirmation-005-001-build-results.md,True,research/05_evaluation/records/successor-architecture-confirmation-005-001-build.json,True,research/05_evaluation/successor-architecture-confirmation-005-001-build-results.md;research/05_evaluation/records/successor-architecture-confirmation-005-001-build.json,Provider unauthorized; USD 5 emergency stop; synthetic outcomes cannot establish real learning improvement,376
successor-architecture-confirmation-005-001,2026-09-03,Fresh fixed-engine A-versus-H architecture confirmation,"1,000 unique scenario clusters / 2,000 paired actual-graph cells","Completed Keep: every hard gate passed; H versus A utility +0.004805 (paired 95% CI 0.003065–0.006760), regret 0.00807 versus 0.01288, near-optimal 94.2% versus 91.0%; preferred-action difference −1 point remained non-inferior",Select H for a separate E1–E4 engine-allocation comparison; make no release claim yet,no-release,research/05_evaluation/successor-architecture-confirmation-005-001-results.md,True,research/05_evaluation/records/successor-architecture-confirmation-005-001.json,True,research/05_evaluation/successor-architecture-confirmation-005-001-results.md;research/05_evaluation/records/successor-architecture-confirmation-005-001.json,"797/801 calls completed, four safe fallbacks, zero retries, USD 0.335790; authority revoked; synthetic utility is not learning evidence",377
successor-architecture-engine-comparison-006-001,2026-09-03,Fixed-H 2×2 planner-by-response-strategy engine comparison,"300 fresh scenario clusters / 1,200 paired graph cells",Completed Keep: E1 selected; Terra utility effect +0.000354 (95% CI 0.000000–0.001062) and Mini valid-strategy effect +0.00417 (0.00000–0.01042) did not meet positive-lower-bound rules; E2 completion 238/240,Use H+E1 for one fresh whole-system confirmation; no release selection,no-release,research/05_evaluation/successor-architecture-engine-comparison-006-001-results.md,True,research/05_evaluation/records/successor-architecture-engine-comparison-006-001.json,True,research/05_evaluation/successor-architecture-engine-comparison-006-001-results.md;research/05_evaluation/records/successor-architecture-engine-comparison-006-001.json,"1,444 calls, two safe generator fallbacks, USD 1.266516; authority revoked; post-run trace-clock limitation disclosed",378
successor-architecture-engine-comparison-006-post-run-audit-001,2026-09-03,Independent ledger and trace consistency audit,"1,200 historical graph cells / provider and response ledgers",Completed Keep with correction: `SE6-6` found all historical traces mixed wall-clock starts and virtual-clock completions; selection inputs and accounting were unaffected; shared trace contract and both graph constructors corrected,Preserve E1 component result; require corrected runtime for fresh confirmation,keep,research/05_evaluation/successor-architecture-engine-comparison-006-post-run-audit-001-results.md,True,research/05_evaluation/records/successor-architecture-engine-comparison-006-post-run-audit-001.json,True,research/05_evaluation/successor-architecture-engine-comparison-006-post-run-audit-001-results.md;research/05_evaluation/records/successor-architecture-engine-comparison-006-post-run-audit-001.json,Historical payloads unchanged; zero open findings after prospective fix,379
governed-full-autonomy-v2-1-persona-wording-bank-022-attempt-001-invalid,2026-09-03,First bounded frozen persona-wording-bank execution,"1,104 public-synthetic semantic frames / 46 planned GPT-5.4 nano batches","Invalid execution: the binding omitted `provider_display_name`; one request reached the provider, zero outputs were accepted, and bulk processing stopped",Revoke attempt 001; permit one harness-only attempt 002 adding the required binding field with all scientific inputs unchanged,invalid,research/05_evaluation/governed-full-autonomy-v2-1-persona-wording-bank-022-attempt-001-invalid-results.md,True,research/05_evaluation/records/governed-full-autonomy-v2-1-persona-wording-bank-022-attempt-001-invalid.json,True,research/05_evaluation/governed-full-autonomy-v2-1-persona-wording-bank-022-attempt-001-invalid-results.md;research/05_evaluation/records/governed-full-autonomy-v2-1-persona-wording-bank-022-attempt-001-invalid.json,No quality interpretation; ledger cost USD 0 but actual first-request cost unavailable; no private data,380
governed-full-autonomy-v2-1-persona-wording-bank-022-attempt-002,2026-09-03,Frozen persona-wording bank for release selection,"1,104 semantic frames / 46 GPT-5.4 nano batches","Completed Go Deeper: 1,008 variants passed deterministic semantic validation; 96 remain explicit canonical fallbacks; 46/46 calls, zero retries/failures","Freeze the accepted bank and fallback map, revoke provider authority, and execute the paired network-free persona comparison once",go-deeper,research/05_evaluation/governed-full-autonomy-v2-1-persona-wording-bank-022-attempt-002-results.md,True,research/05_evaluation/records/governed-full-autonomy-v2-1-persona-wording-bank-022-attempt-002.json,True,research/05_evaluation/governed-full-autonomy-v2-1-persona-wording-bank-022-attempt-002-results.md;research/05_evaluation/records/governed-full-autonomy-v2-1-persona-wording-bank-022-attempt-002.json,USD 0.1143525; raw 95% decision corrected because that threshold was not preregistered; no product selection or release claim,381
governed-full-autonomy-v2-1-persona-robust-release-selection-022,2026-09-03,Persona-robust T0 versus governed T1-v2 development selection,"108 paired 30-day histories per primary condition plus 18 reactive ablations; six personas, three wording methods, two transition families, three seeds",Completed Keep: zero hard-safety failures; T1-v2 autonomous selected; final hidden-mastery proxy +0.0498 over T0 (paired 95% CI +0.0351 to +0.0658); worst-persona 0.1839 versus 0.1461,Freeze T1-v2 autonomous for one fresh provider-backed confirmation; do not promote or release before confirmation,keep,research/05_evaluation/governed-full-autonomy-v2-1-persona-robust-release-selection-022-results.md,True,research/05_evaluation/records/governed-full-autonomy-v2-1-persona-robust-release-selection-022.json,True,research/05_evaluation/governed-full-autonomy-v2-1-persona-robust-release-selection-022-results.md;research/05_evaluation/records/governed-full-autonomy-v2-1-persona-robust-release-selection-022.json,"Network-free simulated-learner evidence; 39.68% wasted interventions; no real learning, usability, professor-fidelity, or visual claim",382
coverage-measure-hypothesis-audit-001,2026-09-04,Pre-implementation audit of the `_coverage` measure as the remaining selection constraint,500-case development region corpus / 554 public reference targets / three coverage definitions compared by simulation / zero provider calls,"Completed with no change shipped: the locator-versus-content defect in `_coverage` is real, but crediting locator terms from provenance loses five correct single leaders (231 to 226) while ties grow 196 to 242, and narrowing the requirement to discriminating terms loses four (231 to 227) with no gain",Close the coverage measure as a source of gain; report the 183 refusals as a measured bound rather than as remaining work,other,research/05_evaluation/coverage-measure-hypothesis-audit-001-results.md,True,research/05_evaluation/records/coverage-measure-hypothesis-audit-001.json,True,research/05_evaluation/coverage-measure-hypothesis-audit-001-results.md;research/05_evaluation/records/coverage-measure-hypothesis-audit-001.json,"Simulation over recorded retrieval only; the sealed package was not read, rerun or rescored; USD 0",383
tie-set-citation-hypothesis-audit-001,2026-09-04,Pre-implementation audit of citing the tied leader set instead of selecting inside it,500-case development region corpus / 196 ties / zero provider calls,"Completed with no change shipped: the retrieval premise holds (181 of 185 answerable tied cases have gold in every tie, mean tie size 2.61) but the correction gains zero cases because `fully_grounded` requires citation precision 1.0, and 194 of 196 tied leader sets assert different claim classes",Close the grounding-selection line of work at its measured floor; state the 23 remaining non-grounding cases as remainder,other,research/05_evaluation/tie-set-citation-hypothesis-audit-001-results.md,True,research/05_evaluation/records/tie-set-citation-hypothesis-audit-001.json,True,research/05_evaluation/tie-set-citation-hypothesis-audit-001-results.md;research/05_evaluation/records/tie-set-citation-hypothesis-audit-001.json,"Simulation over recorded retrieval only; the sealed package was not read, rerun or rescored; USD 0",384
true-visual-supplement-003,2026-09-04,Question-independent true-visual development supplement,"30 public/synthetic assets: 10 tables, 10 equations, 10 diagrams / 60 paired answerable-boundary cases","Completed Refine: 27/30 complete evidence@3, 19/30 visual-fact complete, mean fact recall 73.22%, boundary safety 30/30, original-region lineage 30/30; 30/30 calls for USD 0.0254623",Do not select a visual component; preserve text/OCR fallback and require a new representative method/dataset before any broad visual claim,refine,research/05_evaluation/true-visual-supplement-003-results.md,True,research/05_evaluation/records/true-visual-supplement-003.json,True,research/05_evaluation/true-visual-supplement-003-results.md;research/05_evaluation/records/true-visual-supplement-003.json,"Clean revision `9474e64`; one-time authority revoked; the frozen 219 unsupported-segment count is a lexical proxy against a non-exhaustive answer, not a verified hallucination count",385
true-visual-product-checkpoint-001-attempt-001-invalid,2026-09-05,"Actual-product visual answer, boundary, and citation checkpoint",Frozen 30 answerable + 30 boundary cases / pre-provider product construction,"Invalid execution: optional display `title` was treated as a required frozen-source field; 0 responses, 0 calls/tokens/cost, hidden gold unopened",Preserve the invalid evidence; use the one permitted harness-only correction to derive display title without changing scientific inputs,invalid,research/05_evaluation/true-visual-product-checkpoint-001-attempt-001-invalid-results.md,True,research/05_evaluation/records/true-visual-product-checkpoint-001-attempt-001-invalid.json,True,research/05_evaluation/true-visual-product-checkpoint-001-attempt-001-invalid-results.md;research/05_evaluation/records/true-visual-product-checkpoint-001-attempt-001-invalid.json,"Clean revision `e3c15d7`; raw ledgers hash-bound under the ignored attempt directory; known 10,000+1,000 untouched",386
true-visual-product-checkpoint-001,2026-09-05,"Actual-product visual answer, boundary, and original-region citation comparison",30 answerable + 30 boundary cases per condition / text-OCR control versus Jina v4 late interaction,"Completed Refine: both conditions reached 20/30 fully grounded visual answers; candidate had 0 boundary releases but one unsupported/wrong-region citation and only 20/30 complete lineage; 8 calls, 113 tokens",Retain text/OCR fallback for Local R1.1; do not tune or rerun the same cases,refine,research/05_evaluation/true-visual-product-checkpoint-001-results.md,True,research/05_evaluation/records/true-visual-product-checkpoint-001.json,True,research/05_evaluation/true-visual-product-checkpoint-001-results.md;research/05_evaluation/records/true-visual-product-checkpoint-001.json,"Clean revision `a364010`; p95 2.743s; no wrong-course retrieval or text regression; known 10,000+1,000 untouched",387
professor-fidelity-proxy-c0-c3-002,2026-09-05,Blinded synthetic C0-C3 professor-profile proxy,First of 48 planned generation calls / 12-case packet,"Invalid execution: OpenAI rejected unsupported `uniqueItems` in the Structured Outputs schema before inference; 1 failed attempt, 0 tokens/cost, no quality estimate",Preserve and stop under the finite correction rule; keep #24 open and make no professor-fidelity claim,invalid,research/05_evaluation/professor-fidelity-proxy-c0-c3-002-invalid-results.md,True,research/05_evaluation/records/professor-fidelity-proxy-c0-c3-002-invalid.json,True,research/05_evaluation/professor-fidelity-proxy-c0-c3-002-invalid-results.md;research/05_evaluation/records/professor-fidelity-proxy-c0-c3-002-invalid.json,Clean revision `a364010`; same-provider review never began; authorization revoked,388
local-r1-final-technical-completion-001,2026-09-05,Finite visual and synthetic profile technical-completion controller,One valid visual checkpoint plus one invalid C0-C3 proxy,Invalid aggregate: visual validly Refined to text/OCR fallback; synthetic profile proxy produced no quality result,Proceed only to exact Local R1.1 qualification 007 using the fallback and disclosed limitation,invalid,,False,research/05_evaluation/records/local-r1-final-technical-completion-001.json,True,research/05_evaluation/records/local-r1-final-technical-completion-001.json,"Known 10,000+1,000 untouched; all provider authority revoked",389
local-r1-governed-v2-1-release-qualification-007-attempt-001-invalid,2026-09-05,Exact Local R1.1 operational qualification,Compose startup/settings validation before the 43-check journey,"Invalid execution: the qualified environment intentionally contained no credential and the launch process did not forward the separately stored root key; 0 checks, calls, tokens, or cost",Preserve the failed-closed evidence; pass the existing credential in memory and permit one environment-only corrective attempt,invalid,research/05_evaluation/local-r1-governed-v2-1-release-qualification-007-attempt-001-invalid-results.md,True,research/05_evaluation/records/local-r1-governed-v2-1-release-qualification-007-attempt-001-invalid.json,True,research/05_evaluation/local-r1-governed-v2-1-release-qualification-007-attempt-001-invalid-results.md;research/05_evaluation/records/local-r1-governed-v2-1-release-qualification-007-attempt-001-invalid.json,Clean revision `a31cd22`; no hidden/known benchmark data read,390
local-r1-governed-v2-1-release-qualification-007,2026-09-05,Final exact Local R1.1 operational qualification after professor-feedback completion,25 live HTTPS + 6 restart + 6 clean-restore + 3 T0 rollback + 3 governed-restoration checks,"Completed Keep: 43/43 machine checks, desktop/mobile/keyboard smoke passed, 0 critical browser defects, 5.03 ms live API p95, 0 provider calls/cost","Keep the local R1.1 research demo with text/OCR fallback and T0 rollback; preserve factual-grounding, visual, and professor-fidelity limitations",keep,research/05_evaluation/local-r1-governed-v2-1-release-qualification-007-results.md,True,research/05_evaluation/records/local-r1-governed-v2-1-release-qualification-007.json,True,research/05_evaluation/local-r1-governed-v2-1-release-qualification-007-results.md;research/05_evaluation/records/local-r1-governed-v2-1-release-qualification-007.json,"Qualified source revision `60495ec`; exact images and artifact hashes recorded; known 10,000+1,000 untouched",391
final-cross-method-factual-confirmation-001,2026-09-05,Fresh actual-product BM25/Qwen and evidence-gate comparison,"1,000 source-disjoint cases / 800 answerable and 200 boundary / five arms","Completed Refine: BM25 + dominance ranked highest at 63.25% fully grounded (source-family 95% CI 58.75–67.63), 96.0% boundary action, and zero severe releases; Qwen reached 62.0%",Retain explicit BM25 + dominance as the safest measured local fallback; make no high factual-quality claim and do not tune on this set,refine,research/05_evaluation/final-cross-method-factual-confirmation-001-results.md,True,research/05_evaluation/records/final-cross-method-factual-confirmation-001.json,True,research/05_evaluation/final-cross-method-factual-confirmation-001-results.md;research/05_evaluation/records/final-cross-method-factual-confirmation-001.json,All five ledgers completed before gold opened; provider calls/cost 0; authority revoked,392
local-r1-governed-v2-1-release-qualification-009-attempt-001-invalid,2026-09-05,Exact final-profile local HTTPS qualification before checkpoint serializer correction,25 live HTTPS + 6 restart + 6 clean-restore + 3 T0 rollback + 3 governed-restoration surface checks,"Invalid execution: 43/43 surface checks completed, but log audit found that `RegionKind.TEXT` was absent from the T1-v2 checkpoint serializer allowlist and restoration failed closed","Preserve the invalid result; add the missing nested enum and a region-bearing interrupt/restart regression, then rerun once on fresh immutable images",invalid,research/05_evaluation/local-r1-governed-v2-1-release-qualification-009-attempt-001-invalid-results.md,True,research/05_evaluation/records/local-r1-governed-v2-1-release-qualification-009-attempt-001-invalid.json,True,research/05_evaluation/local-r1-governed-v2-1-release-qualification-009-attempt-001-invalid-results.md;research/05_evaluation/records/local-r1-governed-v2-1-release-qualification-009-attempt-001-invalid.json,Source revision `0faf358`; zero provider calls/private data/known-benchmark access,393
